timestamp,unnamed: 0,open,high,low,close,volume,date,time,close_fut,oi,atm_strike,call_iv,put_iv,call_oi,put_oi
2015-04-25 13:30:00,2015-04-25 13:30:00,198.68213304538529,199.6714378222769,197.1059266313563,198.32535105698977,9551,2015-04-25,13:30:00,198.16368774209243,6664198,200.0,13.986680324679892,13.829126966471684,432769,464216
2015-04-25 13:35:00,2015-04-25 13:35:00,197.80751250315893,198.34471950681143,196.29846807584028,197.9450953736705,5861,2015-04-25,13:35:00,198.43350499656185,8199864,200.0,15.208035466179862,13.642206158364283,468639,437530
2015-04-25 13:40:00,2015-04-25 13:40:00,197.22640463600817,200.3964736946153,196.4011382310397,197.2157202781745,9279,2015-04-25,13:40:00,197.3983697399046,6476900,200.0,16.644080281403912,16.916778598592202,451602,470438
2015-04-25 13:45:00,2015-04-25 13:45:00,198.3546838141617,198.3564106206298,198.21467256939908,198.06737197190364,2598,2015-04-25,13:45:00,198.86385264007828,5601367,200.0,16.19675205259483,15.008272071693687,304984,452397
2015-04-25 13:50:00,2015-04-25 13:50:00,200.8223976168405,201.7575875808404,200.48770670644944,201.05502621559685,3897,2015-04-25,13:50:00,202.20096580429063,8607098,200.0,13.623746928771618,15.714426009861066,185401,325271
2015-04-25 13:55:00,2015-04-25 13:55:00,202.20284219202625,203.1576278929186,201.88021389585805,201.9538651343213,5766,2015-04-25,13:55:00,202.90321198575717,6211829,200.0,16.02999949005407,14.875606579101849,226732,327857
2015-04-25 14:00:00,2015-04-25 14:00:00,204.21831137725985,205.083692218952,202.4578356346544,204.42913829370565,9652,2015-04-25,14:00:00,203.71543204046588,7447580,200.0,13.790393339701485,15.373128682990927,263590,455010
2015-04-25 14:05:00,2015-04-25 14:05:00,202.73690443881736,203.4448481094276,201.3024211935069,202.39375686622668,3268,2015-04-25,14:05:00,202.28025004822848,8805826,200.0,15.58935110033058,17.665440951109208,278528,107783
2015-04-25 14:10:00,2015-04-25 14:10:00,203.769060939,204.34844013179264,202.92829003367484,203.93132298756777,6091,2015-04-25,14:10:00,204.52824010322752,5824077,200.0,15.899393570141026,16.151589739542302,398784,482104
2015-04-25 14:15:00,2015-04-25 14:15:00,204.82907283247485,205.23123592620797,203.44487072814712,204.667507903698,6222,2015-04-25,14:15:00,203.90179679513588,5501236,200.0,14.972950298370396,16.293660331829113,408030,496752
2015-04-25 14:20:00,2015-04-25 14:20:00,203.50675263793252,203.51962352585116,202.96089940400577,203.0953987129424,6155,2015-04-25,14:20:00,202.97540336331195,6171267,200.0,15.901997998781894,16.391284870863522,191868,308911
2015-04-25 14:25:00,2015-04-25 14:25:00,204.1177384491052,204.9622518397323,203.2757146734081,204.4878327563789,6389,2015-04-25,14:25:00,203.9912354823609,6832240,200.0,14.42550928168201,15.696731277004307,251527,128288
2015-04-25 14:30:00,2015-04-25 14:30:00,205.14414264071485,205.59409908427443,205.05765601675944,205.29402321001533,7015,2015-04-25,14:30:00,207.2137996444337,5973308,200.0,12.194457979340202,18.43291700126549,405973,211290
2015-04-25 14:35:00,2015-04-25 14:35:00,204.41187662390456,204.6579403878792,203.7031062883627,204.66763119277329,8824,2015-04-25,14:35:00,204.15863431859236,7560115,200.0,18.68835672117578,14.71113509879326,333611,122788
2015-04-25 14:40:00,2015-04-25 14:40:00,204.50507593155447,205.37028270514168,203.87975822024592,204.22767440951415,4349,2015-04-25,14:40:00,204.3360404640973,8567897,200.0,19.735027946669742,14.737466418013772,335758,319916
2015-04-25 14:45:00,2015-04-25 14:45:00,203.3670948938903,204.89299109946015,202.4345154921733,203.45240323285944,6952,2015-04-25,14:45:00,204.6291918801485,5730399,200.0,18.75915915478081,14.57416266813653,197385,103424
2015-04-25 14:50:00,2015-04-25 14:50:00,204.7929937586286,206.2998286110424,204.5524886531928,205.26637925791297,6475,2015-04-25,14:50:00,204.9096634811548,6620183,200.0,11.467939759532175,14.466004334489831,256150,422780
2015-04-25 14:55:00,2015-04-25 14:55:00,204.9537489180216,205.3355184913224,203.01849671622887,204.45766916665545,9062,2015-04-25,14:55:00,202.4859698317434,9765416,200.0,15.941783242032749,15.940904963147238,390403,124613
2015-04-25 15:00:00,2015-04-25 15:00:00,206.12756029718437,207.05694283249736,205.79574254720703,205.78521228746155,9725,2015-04-25,15:00:00,207.8562012112843,9607238,200.0,12.646031105438531,16.39130071804297,367259,229784
2015-04-25 15:05:00,2015-04-25 15:05:00,207.1724246135636,207.4700129696162,204.1164333872832,207.9692870634713,7861,2015-04-25,15:05:00,206.8951243520385,9596471,200.0,16.113503422493007,17.781975098353755,279284,255942
2015-04-25 15:10:00,2015-04-25 15:10:00,206.7076828110121,207.2706239927344,205.91975485281637,206.44480366458032,8076,2015-04-25,15:10:00,207.12146043034076,9919826,200.0,17.16341899560925,16.917793434432788,452554,155565
2015-04-25 15:15:00,2015-04-25 15:15:00,206.1654259836488,206.31231385896427,205.9451240876376,207.1844335955332,4159,2015-04-25,15:15:00,208.107849840559,5268759,200.0,16.861242393759024,13.41706196390792,480197,451551
2015-04-25 15:20:00,2015-04-25 15:20:00,206.1264683340114,207.18486448743025,205.45559085979755,205.8877031879792,1951,2015-04-25,15:20:00,206.79764660885195,8920843,200.0,16.307087739619384,17.848641122360597,436177,469325
2015-04-25 15:25:00,2015-04-25 15:25:00,204.7351490773929,206.69424126553668,204.15898928972143,203.67316972668087,6567,2015-04-25,15:25:00,204.8729133086675,6831404,200.0,13.666563785132936,14.255075441135116,411551,105491
2015-04-25 15:30:00,2015-04-25 15:30:00,203.5736119600561,204.04105570014093,202.0629697111198,203.56463851394045,5984,2015-04-25,15:30:00,203.6526466505564,8156479,200.0,15.476580581096428,16.293648570690248,215889,216970
2015-04-26 09:15:00,2015-04-26 09:15:00,204.98803815337536,206.01636166757484,203.9642185387847,205.8540105864976,3108,2015-04-26,09:15:00,206.986694093654,9853652,200.0,14.404170570019854,16.709626879943567,361503,121475
2015-04-26 09:20:00,2015-04-26 09:20:00,204.7962878203456,205.79571361607745,204.3586955781857,204.45447973376463,7670,2015-04-26,09:20:00,204.16302259044596,8026716,200.0,11.236100286651933,13.429970534158924,340746,362864
2015-04-26 09:25:00,2015-04-26 09:25:00,204.27526402145423,204.40963791414768,204.1159141888979,203.5442483453435,1427,2015-04-26,09:25:00,201.9301165158948,9091376,200.0,14.620997730029773,14.8178914118561,219260,164646
2015-04-26 09:30:00,2015-04-26 09:30:00,203.05265427826896,203.07201373308416,201.8422536361109,202.52083011426143,1448,2015-04-26,09:30:00,202.16741911541925,9669032,200.0,14.789159270665312,18.099889032277183,210014,238569
2015-04-26 09:35:00,2015-04-26 09:35:00,202.7333945580031,203.1510636447124,202.1138330686702,203.0876772790272,2968,2015-04-26,09:35:00,204.27089628126328,9105292,200.0,16.544207889382243,14.366948421667509,372077,216789
2015-04-26 09:40:00,2015-04-26 09:40:00,202.8442777256902,203.42127360739656,202.81872682053617,202.50193050993087,6991,2015-04-26,09:40:00,200.5392486362907,9004762,200.0,15.71976015919918,15.902319328839836,202898,431030
2015-04-26 09:45:00,2015-04-26 09:45:00,203.0330375208993,205.52286830463945,201.641079513889,201.9022822330749,9884,2015-04-26,09:45:00,201.65061315036772,7762051,200.0,14.77288405054013,16.75867222075539,333977,499850
2015-04-26 09:50:00,2015-04-26 09:50:00,203.89521511746372,204.32892005526563,203.7140629071404,203.1610079054276,9264,2015-04-26,09:50:00,201.98036616562712,6148083,200.0,15.45736555499994,17.314104789174145,422440,487996
2015-04-26 09:55:00,2015-04-26 09:55:00,203.93472968007063,204.4347846714594,203.7692993371924,203.87340498644443,6885,2015-04-26,09:55:00,204.18728259211403,7358850,200.0,15.593298976304556,14.84072570049376,129616,184526
2015-04-26 10:00:00,2015-04-26 10:00:00,203.66169099310912,204.25654922298935,203.19147487286625,204.04227198646447,6039,2015-04-26,10:00:00,203.33881519109397,8656553,200.0,14.805877720220373,17.61908132020369,290243,321414
2015-04-26 10:05:00,2015-04-26 10:05:00,203.7884867375976,204.39908970333724,203.5207279861589,203.25227684449743,9278,2015-04-26,10:05:00,203.68753456325013,8302161,200.0,14.7150148973411,14.559379247362871,188233,241191
2015-04-26 10:10:00,2015-04-26 10:10:00,204.40403964572,205.52135475176024,204.3826304767868,204.42956555484483,1946,2015-04-26,10:10:00,204.84563540693603,9372392,200.0,16.137727393091314,17.695200722524227,267222,222487
2015-04-26 10:15:00,2015-04-26 10:15:00,202.88278544261183,203.06977674313893,201.70782936903,202.84664987242343,4473,2015-04-26,10:15:00,202.76536441175628,7881986,200.0,18.17612564172526,20.800194712911573,499776,266115
2015-04-26 10:20:00,2015-04-26 10:20:00,204.294768257493,205.91997762497783,204.25356282233636,204.3415891060486,6789,2015-04-26,10:20:00,203.77306325598715,9295693,200.0,14.173981366955434,16.966448377577034,133032,362244
2015-04-26 10:25:00,2015-04-26 10:25:00,203.17907207400248,204.0243192272086,201.6307932894085,203.53635647829472,1892,2015-04-26,10:25:00,203.35201593951376,9758431,200.0,16.76091304828585,18.285979173885483,447241,253578
2015-04-26 10:30:00,2015-04-26 10:30:00,201.61415085381304,202.1959379216729,199.9302512778526,200.30358942579264,3726,2015-04-26,10:30:00,200.5200442301958,7376857,200.0,17.42174757248172,15.796896703792257,460053,267379
2015-04-26 10:35:00,2015-04-26 10:35:00,201.3905343747443,204.41311871390852,200.89101322800707,201.37028610201875,8136,2015-04-26,10:35:00,200.51490272274123,8402060,200.0,16.408170186606373,16.273437324552866,350713,426594
2015-04-26 10:40:00,2015-04-26 10:40:00,201.4111592463406,201.4840209866858,201.10520575560943,201.0027399396727,7435,2015-04-26,10:40:00,203.1639075420824,7202624,200.0,11.18695340591974,16.10411608555073,168584,337186
2015-04-26 10:45:00,2015-04-26 10:45:00,200.53802746423128,200.65006231973504,200.24853473045223,199.9386133737934,4246,2015-04-26,10:45:00,199.5142857602324,6403482,200.0,16.011094478318444,15.542786586741038,389303,357601
2015-04-26 10:50:00,2015-04-26 10:50:00,201.0095317103828,201.68528068894005,200.32870881411816,201.3125705423024,8601,2015-04-26,10:50:00,200.86127802514895,9712014,200.0,15.43931326911873,13.775390720135668,473939,100374
2015-04-26 10:55:00,2015-04-26 10:55:00,200.57032311570745,202.64999322824417,199.8582709886528,200.5395608912515,1688,2015-04-26,10:55:00,199.3163933623005,9597300,200.0,13.350203535451676,17.57680472117169,143833,397966
2015-04-26 11:00:00,2015-04-26 11:00:00,201.3615292203348,201.6499281924213,200.44549206701004,201.8816988343345,3257,2015-04-26,11:00:00,202.0351857627355,5801107,200.0,14.55360803892094,17.18290899543513,252544,414705
2015-04-26 11:05:00,2015-04-26 11:05:00,201.91016157481687,202.41083689002596,199.80187346932183,201.64412610075792,2822,2015-04-26,11:05:00,202.36651693904275,9776346,200.0,13.429590500332385,18.30672660183016,442809,415940
2015-04-26 11:10:00,2015-04-26 11:10:00,201.65091868053295,202.1867627782109,201.34347785762105,202.1509706876593,5876,2015-04-26,11:10:00,201.85173401418055,8921803,200.0,15.556177906501782,16.88864913971326,390365,364353
2015-04-26 11:15:00,2015-04-26 11:15:00,200.67647529427364,202.17701392329624,197.82588689820557,201.2316970793526,5189,2015-04-26,11:15:00,201.31386901917813,9302733,200.0,15.047913363478154,19.25739099418681,197444,359488
2015-04-26 11:20:00,2015-04-26 11:20:00,198.6117323375844,199.70424479543647,198.30154362327008,198.7957026073179,2068,2015-04-26,11:20:00,199.4786357295697,9200573,200.0,14.619620374626384,13.891592938789652,155808,414776
2015-04-26 11:25:00,2015-04-26 11:25:00,198.74191238660453,200.38617742330132,196.96728694978052,197.93570503324415,2159,2015-04-26,11:25:00,197.00519498199483,9199577,200.0,11.782596532529729,16.2175507121567,262743,357990
2015-04-26 11:30:00,2015-04-26 11:30:00,199.47671432989324,199.9539911646831,198.4107279069807,199.55858562580545,2339,2015-04-26,11:30:00,200.84798205158623,9012890,200.0,13.199784814941951,15.758222019382956,232217,157922
2015-04-26 11:35:00,2015-04-26 11:35:00,200.0515248900884,201.37781862683036,199.34396205629827,199.84002568584032,8501,2015-04-26,11:35:00,200.00148338464933,5462171,200.0,13.411716211922332,16.56651535459421,428033,467224
2015-04-26 11:40:00,2015-04-26 11:40:00,201.2676355578625,201.57811573156607,201.2548606076332,201.43072808028967,3284,2015-04-26,11:40:00,201.78820151710045,5257983,200.0,15.928178720666525,15.184289494329237,446005,487423
2015-04-26 11:45:00,2015-04-26 11:45:00,200.33056397699983,201.8349048852786,199.46361913719716,201.086398363142,7909,2015-04-26,11:45:00,202.4486364870841,5353857,200.0,14.542011139022543,16.573036227830563,471547,225092
2015-04-26 11:50:00,2015-04-26 11:50:00,199.69613544332316,200.31426461004855,199.322504547781,199.1610489706854,4395,2015-04-26,11:50:00,198.47236352282,5880378,200.0,16.67401349102771,13.133475206171918,149793,378586
2015-04-26 11:55:00,2015-04-26 11:55:00,201.12375431148484,203.2983932884257,200.47413428006348,201.6241167140292,4236,2015-04-26,11:55:00,202.4331126328748,5129663,200.0,13.968732628270011,17.43259027630899,452593,117892
2015-04-26 12:00:00,2015-04-26 12:00:00,200.4714424028187,200.4940754591124,199.6928669058052,201.64779244616335,6995,2015-04-26,12:00:00,202.09945641680164,7699362,200.0,15.935127281196596,15.42434057977372,167617,248415
2015-04-26 12:05:00,2015-04-26 12:05:00,199.7400472434024,200.1007903832377,199.61289420789663,199.6021526610729,2429,2015-04-26,12:05:00,198.65186884715695,8940944,200.0,14.499877751016117,13.77025372194582,159823,168956
2015-04-26 12:10:00,2015-04-26 12:10:00,199.81156458777355,200.7659730935852,197.6076255721191,200.5726811323258,5031,2015-04-26,12:10:00,201.3086671029694,6861447,200.0,14.895442396567534,12.370948502261845,388098,231661
2015-04-26 12:15:00,2015-04-26 12:15:00,199.83841690870264,200.50013300163636,197.95654566891383,199.6073610115572,7405,2015-04-26,12:15:00,199.22524306551293,5132470,200.0,16.20831075678233,18.78069304320278,469808,457740
2015-04-26 12:20:00,2015-04-26 12:20:00,200.26092867338065,200.59667712779603,199.7801863021617,199.95407234371245,8981,2015-04-26,12:20:00,200.0412754574842,9108085,200.0,11.108601602678917,14.683492130403105,484322,341353
2015-04-26 12:25:00,2015-04-26 12:25:00,200.0377304266225,201.7993092355861,199.2276546436,200.1121872202771,5453,2015-04-26,12:25:00,200.04370997652487,9715974,200.0,13.342324012542097,11.76885033106337,254760,147300
2015-04-26 12:30:00,2015-04-26 12:30:00,198.84157279565167,199.22275490376097,198.6932341431673,199.2829442583441,1405,2015-04-26,12:30:00,200.30698616253116,5218352,200.0,13.24764386806907,18.57974679466963,256257,418417
2015-04-26 12:35:00,2015-04-26 12:35:00,197.70212689687264,197.7242297340018,196.30328848551315,197.11255474746136,1261,2015-04-26,12:35:00,196.0965484180984,6474046,200.0,16.529924565858213,15.28413037907558,397453,293430
2015-04-26 12:40:00,2015-04-26 12:40:00,198.4762020125401,198.51874955712984,197.4429910705744,199.55901815335852,9043,2015-04-26,12:40:00,198.3554875362467,5563831,200.0,12.047721915124392,13.88108862432465,342083,335254
2015-04-26 12:45:00,2015-04-26 12:45:00,198.83361955777343,198.9406255288308,198.21573907334096,198.2985910441381,5162,2015-04-26,12:45:00,199.0789361749579,6062136,200.0,14.532268359829745,16.122104597410846,496405,495495
2015-04-26 12:50:00,2015-04-26 12:50:00,198.47165128131445,198.80083305745748,197.14529519997745,198.38182192645056,5497,2015-04-26,12:50:00,199.2085241194704,8966064,200.0,16.57342871860176,17.743716738213237,373653,108392
2015-04-26 12:55:00,2015-04-26 12:55:00,196.6492000262117,197.20563348452453,195.18195713173003,196.6233859168708,6437,2015-04-26,12:55:00,195.77681734653305,9957081,200.0,14.561688183574196,16.727510507177676,481847,381839
2015-04-26 13:00:00,2015-04-26 13:00:00,196.5014608538544,197.03200139914927,195.43995860624867,195.9844017827292,1937,2015-04-26,13:00:00,196.27727816779745,5169906,200.0,17.724103405243284,19.66253254317481,490539,347804
2015-04-26 13:05:00,2015-04-26 13:05:00,194.85791236163897,195.08829465267107,193.90210435319605,194.5430360607493,3093,2015-04-26,13:05:00,193.6380151746178,5960863,200.0,15.73297693877411,16.183877816004287,296801,104215
2015-04-26 13:10:00,2015-04-26 13:10:00,195.63969234518527,197.29126943290143,194.63612459144267,195.98830539360657,2714,2015-04-26,13:10:00,197.9650634801906,9504243,200.0,16.935960715037993,16.74839762551004,103822,493952
2015-04-26 13:15:00,2015-04-26 13:15:00,195.69830366557397,195.8353677937885,194.48275164395304,196.38574053383508,2104,2015-04-26,13:15:00,196.670775405818,6612444,200.0,12.71219607453215,15.517055235168192,245082,296619
2015-04-26 13:20:00,2015-04-26 13:20:00,194.164929570816,196.2295998359615,193.72589202161,194.25555230624607,3469,2015-04-26,13:20:00,195.1803279897084,5176040,200.0,14.720572599446696,16.94127150124899,185716,388099
2015-04-26 13:25:00,2015-04-26 13:25:00,193.3484679372903,193.9471870412148,193.24822994564653,193.25976228584696,4157,2015-04-26,13:25:00,193.5561817199265,7679441,200.0,14.224327391769007,12.610088393551251,252989,294653
2015-04-26 13:30:00,2015-04-26 13:30:00,195.6201827613654,195.9423615460829,194.74779931443064,196.2150787606531,5392,2015-04-26,13:30:00,197.3990705996002,6250590,200.0,16.43748963929665,16.697481310555098,340097,333300
2015-04-26 13:35:00,2015-04-26 13:35:00,194.61019306673316,194.98362608427576,193.5709060361562,195.3639218942976,7617,2015-04-26,13:35:00,195.5356984254431,9413699,200.0,14.668042940115283,15.002311898863589,101207,105486
2015-04-26 13:40:00,2015-04-26 13:40:00,193.9314663651482,194.40281003919137,193.40871675245828,193.68288107262103,4849,2015-04-26,13:40:00,194.54872203103315,5761251,200.0,17.99457472706945,19.129376493096935,358107,157790
2015-04-26 13:45:00,2015-04-26 13:45:00,194.238382641532,195.45099876256572,193.7969282527352,193.15347905390055,9938,2015-04-26,13:45:00,194.12394795984216,7676695,200.0,16.264404468603324,17.090696282006693,236451,137250
2015-04-26 13:50:00,2015-04-26 13:50:00,194.47035433965283,195.67532655228516,193.4561245588129,194.7544644571284,6926,2015-04-26,13:50:00,195.03875277809985,6864139,200.0,14.904482086029711,13.721167964418544,136228,113308
2015-04-26 13:55:00,2015-04-26 13:55:00,194.4275552846671,195.57847423575177,192.17150670608885,194.31944336000296,3797,2015-04-26,13:55:00,195.21685011784868,7717866,200.0,15.809170956014055,18.947451801558746,353562,277377
2015-04-26 14:00:00,2015-04-26 14:00:00,193.08925740227156,193.43808250831185,191.69090372942435,192.7120036714677,6682,2015-04-26,14:00:00,193.50114391614989,7446946,200.0,16.714495288067432,13.98829753842904,322944,406230
2015-04-26 14:05:00,2015-04-26 14:05:00,191.86974953216676,192.13025030278123,191.55148069759147,191.70162944765147,1170,2015-04-26,14:05:00,192.25623565779745,5070792,200.0,15.185676711291345,13.968622196275945,275353,439683
2015-04-26 14:10:00,2015-04-26 14:10:00,193.4342949764001,194.1896450347316,191.20617489478292,192.8745906549626,3784,2015-04-26,14:10:00,193.0915873377336,5297365,200.0,16.44134490383823,14.384245946572287,453227,465236
2015-04-26 14:15:00,2015-04-26 14:15:00,194.08618750513472,194.74113432541296,193.54038367244,194.380762122824,7915,2015-04-26,14:15:00,194.0584561499171,5808245,200.0,16.479980543389168,13.65680415514806,111104,215871
2015-04-26 14:20:00,2015-04-26 14:20:00,193.42803150846876,194.6022956966431,193.26496530280616,193.2805459410045,4559,2015-04-26,14:20:00,192.5999990703997,5239465,200.0,17.346852161009938,20.45699032096903,130589,363821
2015-04-26 14:25:00,2015-04-26 14:25:00,192.53295634788327,193.64155938394308,191.54993744824608,192.62803508712088,1173,2015-04-26,14:25:00,191.69373798135888,7393522,200.0,15.38538683130737,16.644099396044822,394695,338509
2015-04-26 14:30:00,2015-04-26 14:30:00,191.74579497816345,191.9512742889308,191.4032150026288,191.881073634462,5204,2015-04-26,14:30:00,191.03799517634127,5841356,200.0,16.81929359388839,16.153732614846756,366830,324413
2015-04-26 14:35:00,2015-04-26 14:35:00,191.5299771381098,192.2948327716851,191.4599930775504,192.33810567703904,1545,2015-04-26,14:35:00,192.458983430256,7585677,200.0,11.712478724655156,13.705298004318887,484081,308413
2015-04-26 14:40:00,2015-04-26 14:40:00,191.13831928357448,192.34094465824447,191.0631789697268,190.64380452787967,2813,2015-04-26,14:40:00,190.723566755248,8753598,200.0,14.296839042271086,16.6317065564449,274969,482895
2015-04-26 14:45:00,2015-04-26 14:45:00,191.22331084103743,192.24848821017332,190.5336063299759,190.71154737196156,2944,2015-04-26,14:45:00,190.34562895628517,8099355,200.0,15.248161836983186,12.416033269193914,463671,161748
2015-04-26 14:50:00,2015-04-26 14:50:00,192.13624951377383,193.34203282767515,191.17006596732725,192.51425662848297,2621,2015-04-26,14:50:00,191.9880898311069,6283187,200.0,19.73894441371398,22.51783305382845,464164,330811
2015-04-26 14:55:00,2015-04-26 14:55:00,194.76876073887507,195.79225851365007,192.2030506488012,194.19147744827876,7664,2015-04-26,14:55:00,193.35596804262573,6929188,200.0,15.576996692129557,11.776986578323775,404214,184642
2015-04-26 15:00:00,2015-04-26 15:00:00,194.29515690400663,195.19811212651868,194.25120847443776,194.5271956761003,8402,2015-04-26,15:00:00,194.3468004596197,5944270,200.0,12.942151115403892,16.10864622516958,299120,273145
2015-04-26 15:05:00,2015-04-26 15:05:00,193.69641814048012,193.88521858415623,193.6633063851833,193.56181300067945,7316,2015-04-26,15:05:00,193.5312348505251,6069364,200.0,16.844725929938487,16.916938169587816,183821,185236
2015-04-26 15:10:00,2015-04-26 15:10:00,195.18551636668548,195.65835952536648,194.27594966873917,195.7858038404241,2414,2015-04-26,15:10:00,195.33955068555704,7616120,200.0,15.03333108183536,14.981114811776012,332081,156456
2015-04-26 15:15:00,2015-04-26 15:15:00,196.8293414715964,197.0780985151064,196.29466421102728,196.3751036874404,8765,2015-04-26,15:15:00,195.66139195205392,5134543,200.0,13.264169103285424,15.623147332393064,443973,492314
2015-04-26 15:20:00,2015-04-26 15:20:00,196.3241871049656,196.40718007204703,195.4197374909401,196.58400234838103,7284,2015-04-26,15:20:00,198.91895157227253,5234726,200.0,17.161806238882587,15.455966674192878,176691,480302
2015-04-26 15:25:00,2015-04-26 15:25:00,197.04409740347933,197.70216513266809,195.8025895152209,197.63690289996015,6450,2015-04-26,15:25:00,196.9713032542184,6474138,200.0,14.670433597450447,15.98265569646978,499240,167353
2015-04-26 15:30:00,2015-04-26 15:30:00,197.7843541625276,197.84435688371167,197.36567205446937,198.34760823696556,3135,2015-04-26,15:30:00,198.17412205105097,5106360,200.0,14.354921448641806,18.74464140460623,492322,133921
2015-04-27 09:15:00,2015-04-27 09:15:00,196.55881923430667,197.0882112751381,194.7646381359082,195.7778377428508,2470,2015-04-27,09:15:00,195.7291310411802,8870850,200.0,11.722188064709709,16.548037821009014,252500,416258
2015-04-27 09:20:00,2015-04-27 09:20:00,197.0381137993528,197.7536238430509,195.5740541571947,196.7135705083655,5763,2015-04-27,09:20:00,198.35525580733545,9238887,200.0,12.548725722566372,15.131794803947692,392317,367473
2015-04-27 09:25:00,2015-04-27 09:25:00,196.19028973701435,197.94575540415704,195.3072338205584,196.36085793903047,1333,2015-04-27,09:25:00,195.96899302776805,8093633,200.0,16.5157338869755,16.8907184812291,162871,388148
2015-04-27 09:30:00,2015-04-27 09:30:00,197.37587470135637,198.52904256698943,196.76764646895413,198.49313754567976,8063,2015-04-27,09:30:00,197.82642503600408,6180409,200.0,12.611025069562883,14.74282352671692,349556,177246
2015-04-27 09:35:00,2015-04-27 09:35:00,196.71927218127215,196.88521923367577,195.34714163441737,196.968119030798,1842,2015-04-27,09:35:00,196.00736074907672,9222813,200.0,15.159411085547102,14.238491815788452,369262,130149
2015-04-27 09:40:00,2015-04-27 09:40:00,197.0951382005549,197.15731312031244,196.79132903058405,196.79429868454952,8426,2015-04-27,09:40:00,196.7107985603457,9758239,200.0,15.072388080354964,16.90142969967282,304320,302952
2015-04-27 09:45:00,2015-04-27 09:45:00,198.5697932652311,199.07533959434355,197.99347859022768,198.97124182365067,1428,2015-04-27,09:45:00,197.21023270154132,9926481,200.0,14.325382713325576,13.752768667172507,267277,364070
2015-04-27 09:50:00,2015-04-27 09:50:00,197.7793858347588,198.26882079336767,197.06103881441408,198.5933351682432,4933,2015-04-27,09:50:00,197.3164954999468,6956538,200.0,15.078055388763689,16.158833503654893,384451,307966
2015-04-27 09:55:00,2015-04-27 09:55:00,197.73953977759132,197.88809401271715,196.8339073079848,197.74159649550245,5913,2015-04-27,09:55:00,196.83907930837609,6770036,200.0,13.542134302255713,13.551534200520454,434555,178477
2015-04-27 10:00:00,2015-04-27 10:00:00,196.7682971022197,197.90308635784612,196.25590890127276,196.6662008046208,5645,2015-04-27,10:00:00,197.0934001161632,5844470,200.0,14.12906929365636,12.179262534620378,275286,437982
2015-04-27 10:05:00,2015-04-27 10:05:00,195.8937996136513,196.0210073643784,194.24395217506623,195.14512757306292,5422,2015-04-27,10:05:00,194.00795372914428,9114126,200.0,13.302876822106438,13.604693787244685,446581,180052
2015-04-27 10:10:00,2015-04-27 10:10:00,194.09739347151907,194.40787535909217,193.6121323832804,193.9774222571696,4456,2015-04-27,10:10:00,193.962113254744,9398005,200.0,16.71990063664367,18.692624622645127,487009,400920
2015-04-27 10:15:00,2015-04-27 10:15:00,194.50496821653948,195.0294092545855,193.9002006775868,194.044271856128,4650,2015-04-27,10:15:00,192.71072798540425,8315511,200.0,13.22486297680624,14.214354014917395,463025,491386
2015-04-27 10:20:00,2015-04-27 10:20:00,193.72612637945872,194.8136708519278,192.78521481576084,193.7056912008643,8499,2015-04-27,10:20:00,196.05445388042088,8579823,200.0,10.980214120161389,19.819387233892485,358328,462764
2015-04-27 10:25:00,2015-04-27 10:25:00,193.1559223113084,193.44306404723923,192.83032432954408,192.9012205531861,8048,2015-04-27,10:25:00,194.5202986553042,5694122,200.0,13.218087347606804,19.465949191911008,126347,474624
2015-04-27 10:30:00,2015-04-27 10:30:00,193.56381422224064,194.54865169417587,193.1244357654446,193.1541401944196,8661,2015-04-27,10:30:00,192.77666631319087,5420885,200.0,16.87068630510585,16.907924853532748,333667,284234
2015-04-27 10:35:00,2015-04-27 10:35:00,191.60889553819837,192.5391813789962,190.69912698532733,191.6385688711265,3074,2015-04-27,10:35:00,191.531675599984,5927159,200.0,15.446769816682451,16.974767372180196,174369,298177
2015-04-27 10:40:00,2015-04-27 10:40:00,190.98722510941184,192.02361161085977,189.84920970241288,191.44346908322208,1306,2015-04-27,10:40:00,192.17481097551303,9453701,200.0,16.35710396097258,16.97568088804534,254122,463896
2015-04-27 10:45:00,2015-04-27 10:45:00,190.11602108270336,190.5599490861624,190.02929027772208,189.54818869812303,2206,2015-04-27,10:45:00,189.66819805559064,7823843,200.0,16.195544170348008,19.90321976810056,252800,165402
2015-04-27 10:50:00,2015-04-27 10:50:00,190.0193354500758,190.33396761594184,189.6006542841686,190.2555738814328,6808,2015-04-27,10:50:00,189.4286496023159,7192093,200.0,13.23935297707732,17.136280663831883,119930,493408
2015-04-27 10:55:00,2015-04-27 10:55:00,191.5343939169929,192.676029456958,191.09040148738143,191.8876084663679,3131,2015-04-27,10:55:00,190.6270481623576,9724032,200.0,16.588855575812598,12.149083349947636,227811,235876
2015-04-27 11:00:00,2015-04-27 11:00:00,190.56093255669032,190.7347179522148,190.1416942407736,190.42066249739491,5175,2015-04-27,11:00:00,191.34854393711663,7561182,200.0,15.722405627281368,16.5478795707906,216132,425794
2015-04-27 11:05:00,2015-04-27 11:05:00,191.1372171132682,191.62336732440332,190.18934088506265,190.5890667392984,2256,2015-04-27,11:05:00,190.7800905077821,8398837,200.0,12.547637281954351,20.29363525103439,289508,144832
