,open,high,low,close,volume,date,time
2015-04-23 11:20:00,185.0605396146703,185.39081518026626,184.07951600304108,185.13428675805713,6309,2015-04-23,11:20:00
2015-04-23 11:25:00,184.4760393660324,184.77143539235834,182.6477516093595,184.84012793278848,6182,2015-04-23,11:25:00
2015-04-23 11:30:00,183.4443295424971,184.6016358824202,183.2995501282916,183.18731054770612,6530,2015-04-23,11:30:00
2015-04-23 11:35:00,183.21809596597825,183.307643539833,183.02983916422372,183.91754839814874,8345,2015-04-23,11:35:00
2015-04-23 11:40:00,183.85834310742084,184.0425226713902,182.40197991908002,183.64325420176274,7773,2015-04-23,11:40:00
2015-04-23 11:45:00,183.46108657416084,184.12203605726276,182.71232753967269,183.02753152880527,4166,2015-04-23,11:45:00
2015-04-23 11:50:00,183.2544440770679,183.81463397064275,183.2356710290648,183.30610662418442,5875,2015-04-23,11:50:00
2015-04-23 11:55:00,185.11101450411968,185.47753390022314,184.4548679475976,185.251427625111,2423,2015-04-23,11:55:00
2015-04-23 12:00:00,184.1796790846606,184.45320591036045,182.843313142262,184.1293602689995,6067,2015-04-23,12:00:00
2015-04-23 12:05:00,183.94599019981297,184.50896388396922,183.8241223530421,184.7731708002743,1087,2015-04-23,12:05:00
2015-04-23 12:10:00,184.32840589847987,185.0804658382315,183.22809882071354,184.41224352488388,1776,2015-04-23,12:10:00
2015-04-23 12:15:00,183.43821156612734,184.4396584086569,183.15776866136264,184.31963004220438,5608,2015-04-23,12:15:00
2015-04-23 12:20:00,184.54776903006183,185.02413955415977,184.47043903233237,185.28670754660524,1966,2015-04-23,12:20:00
2015-04-23 12:25:00,183.66251263383668,183.84676565076444,183.54898228750048,184.05761916456615,3918,2015-04-23,12:25:00
2015-04-23 12:30:00,183.87766958378003,186.8451361394023,182.99606297904563,183.48031485289616,4794,2015-04-23,12:30:00
2015-04-23 12:35:00,181.78639780618218,182.3782112109778,181.67451227555713,182.63863251188465,5953,2015-04-23,12:35:00
2015-04-23 12:40:00,181.31194585718595,181.41137124292334,179.9386123147301,181.23688606405176,1135,2015-04-23,12:40:00
2015-04-23 12:45:00,182.13393855905952,182.17578168829428,181.82995502847555,181.43865101613213,8930,2015-04-23,12:45:00
2015-04-23 12:50:00,181.25301142136124,181.31718041441005,181.14154558143107,181.76827504990507,3349,2015-04-23,12:50:00
2015-04-23 12:55:00,182.11543209065672,182.15988819331392,182.08910321743784,182.62149159342047,2723,2015-04-23,12:55:00
2015-04-23 13:00:00,183.52283609049732,183.83312804717673,183.5227442859499,183.464867506152,2549,2015-04-23,13:00:00
2015-04-23 13:05:00,183.96558987355746,185.13683490383602,183.84312300688782,183.9318103170616,6538,2015-04-23,13:05:00
2015-04-23 13:10:00,183.50675183203992,183.97405473001223,182.09552880347616,184.11770221668758,8948,2015-04-23,13:10:00
2015-04-23 13:15:00,183.25281630061315,183.96604235684995,182.0087747392757,183.23126516141738,8391,2015-04-23,13:15:00
2015-04-23 13:20:00,182.9479645159792,183.94139790848152,180.9206695409395,182.9758905153049,7838,2015-04-23,13:20:00
2015-04-23 13:25:00,182.85658521927863,182.91683198042432,182.84444604735086,183.0161617555403,1133,2015-04-23,13:25:00
2015-04-23 13:30:00,182.42965850922846,183.09892457671495,182.1429756833185,182.68164775770927,3510,2015-04-23,13:30:00
2015-04-23 13:35:00,181.1989583741644,181.9450079792898,180.00033401297907,181.0512518540895,2143,2015-04-23,13:35:00
2015-04-23 13:40:00,181.5286713912895,182.81175145302484,181.2295628887022,180.7737180843765,8277,2015-04-23,13:40:00
2015-04-23 13:45:00,181.78008566218193,181.82535650605797,180.0855842552603,182.52196598296825,9128,2015-04-23,13:45:00
2015-04-23 13:50:00,181.77998836067914,182.3504392283763,180.55998529037802,181.4630538793247,1022,2015-04-23,13:50:00
2015-04-23 13:55:00,181.87047434321596,183.1613804220867,181.2481715130308,181.3505499301739,6023,2015-04-23,13:55:00
2015-04-23 14:00:00,180.10629853857216,180.77119042758306,178.0709343377062,179.2869123081054,1818,2015-04-23,14:00:00
2015-04-23 14:05:00,182.28336476273938,182.90612432086832,181.4492323479771,181.0858918372523,9001,2015-04-23,14:05:00
2015-04-23 14:10:00,180.94678339279105,182.4204278257979,178.44978240374252,180.36270263096293,7207,2015-04-23,14:10:00
2015-04-23 14:15:00,180.7638172075661,181.4461065935036,177.42997505622014,180.51883968714705,1000,2015-04-23,14:15:00
2015-04-23 14:20:00,180.7522669364792,181.21620096803605,180.67334315594812,181.97005220842158,7037,2015-04-23,14:20:00
2015-04-23 14:25:00,182.30707999698677,183.45181004486514,181.44950062539203,181.83108917501315,4415,2015-04-23,14:25:00
2015-04-23 14:30:00,182.1837688036806,183.21043971696233,180.71629352453357,181.68697092821213,8281,2015-04-23,14:30:00
2015-04-23 14:35:00,181.52690786332914,182.89448535184835,181.46758907807347,181.51519670066804,2474,2015-04-23,14:35:00
2015-04-23 14:40:00,181.94313394514768,183.31460967038538,181.68957823822484,183.04020330013049,4938,2015-04-23,14:40:00
2015-04-23 14:45:00,182.1233305777736,182.25172282846268,180.98771497974386,181.7463192875421,1672,2015-04-23,14:45:00
2015-04-23 14:50:00,182.97604302651996,184.30576994773367,182.92935451043377,184.6779475585421,9840,2015-04-23,14:50:00
2015-04-23 14:55:00,183.56333121341675,183.60101036063864,182.46169885402816,183.58004646181647,3393,2015-04-23,14:55:00
2015-04-23 15:00:00,183.60519747376344,184.902167978389,183.5427114001029,184.00780918798708,6843,2015-04-23,15:00:00
2015-04-23 15:05:00,183.1189339497668,184.27617225829965,182.4887824594614,183.3359196471303,6545,2015-04-23,15:05:00
2015-04-23 15:10:00,184.33483908864318,184.7810791720309,183.34713438458874,185.03932331859033,1900,2015-04-23,15:10:00
2015-04-23 15:15:00,185.33268756772026,187.22220433950562,184.62251349029583,185.13239404741861,2469,2015-04-23,15:15:00
2015-04-23 15:20:00,184.85158766601165,185.3413393176367,184.54015639910108,184.78761499231183,5690,2015-04-23,15:20:00
2015-04-23 15:25:00,185.5880299447369,186.167955394569,184.64310766292644,185.93926700494524,2784,2015-04-23,15:25:00
2015-04-23 15:30:00,186.64629222814273,187.03810645349523,186.44316334597616,186.22859906421215,7845,2015-04-23,15:30:00
2015-04-24 09:15:00,184.52101110648695,185.58856010356732,183.05847136538407,184.73860654679422,5317,2015-04-24,09:15:00
2015-04-24 09:20:00,184.49871523303545,186.24020574816882,182.28019706296894,184.89780623873114,1237,2015-04-24,09:20:00
2015-04-24 09:25:00,183.66156688647135,183.80117660402072,182.60700020563328,183.6918524908268,2164,2015-04-24,09:25:00
2015-04-24 09:30:00,182.70996486659521,182.90062451859876,181.97541481508895,182.04754656590364,2325,2015-04-24,09:30:00
2015-04-24 09:35:00,183.0329907387861,183.19291760174377,180.89272861867025,182.60598698178015,7096,2015-04-24,09:35:00
2015-04-24 09:40:00,183.5176855467778,184.35110721143334,182.3027810636999,183.7028485476237,5762,2015-04-24,09:40:00
2015-04-24 09:45:00,181.12995187043785,182.62744929038416,180.42976613567402,181.53053528979677,8101,2015-04-24,09:45:00
2015-04-24 09:50:00,179.63282413183578,180.11812065214716,179.1024215178836,180.50760905970924,2967,2015-04-24,09:50:00
2015-04-24 09:55:00,180.53307176828702,180.90319516769856,179.70272965820894,180.29189689945417,5434,2015-04-24,09:55:00
2015-04-24 10:00:00,180.0789248676019,181.41168762589686,179.6812618577418,179.32792174183325,9890,2015-04-24,10:00:00
2015-04-24 10:05:00,180.5770910817007,181.69601868338688,179.85542063229425,180.46162287832914,5447,2015-04-24,10:05:00
2015-04-24 10:10:00,180.55781399894786,182.6745400967141,179.55966221174236,180.58807525584348,1212,2015-04-24,10:10:00
2015-04-24 10:15:00,181.81248139309446,182.40064220645547,180.68192629506854,181.40965493062433,8019,2015-04-24,10:15:00
2015-04-24 10:20:00,180.4312294898059,180.9840454071762,177.85309093033035,180.0750340477942,7392,2015-04-24,10:20:00
2015-04-24 10:25:00,179.49856382621005,180.79083341461612,179.39377432745266,179.20221603810396,5273,2015-04-24,10:25:00
2015-04-24 10:30:00,179.39562357512432,179.55622476647713,179.14059620541187,179.10993933649465,8396,2015-04-24,10:30:00
2015-04-24 10:35:00,177.6801109021306,178.694394321058,177.67792462479238,177.78640132765327,9003,2015-04-24,10:35:00
2015-04-24 10:40:00,179.05085690323136,180.84878905286573,178.66840664649624,178.9262206295906,7191,2015-04-24,10:40:00
2015-04-24 10:45:00,178.44358346519974,180.01374655752886,178.38922994616934,178.7875904982421,6087,2015-04-24,10:45:00
2015-04-24 10:50:00,177.5594390800071,178.63898584435165,176.64267921115703,176.8843023343258,1330,2015-04-24,10:50:00
2015-04-24 10:55:00,176.97972205904995,178.57352919266089,176.81288074373674,176.60124455556854,1074,2015-04-24,10:55:00
2015-04-24 11:00:00,177.02869101537783,178.70313920274717,176.98867133384184,176.5028180352346,6458,2015-04-24,11:00:00
2015-04-24 11:05:00,175.98224535669715,176.941099704367,175.91822556040316,176.70411863956852,8104,2015-04-24,11:05:00
2015-04-24 11:10:00,176.08004932921693,176.26285760067367,175.09404791822,176.03285687023507,5708,2015-04-24,11:10:00
2015-04-24 11:15:00,175.17879288833132,176.69267421207326,173.96029901441835,174.97368459566133,4419,2015-04-24,11:15:00
2015-04-24 11:20:00,174.99553266508144,175.53093734399573,174.24166314816293,174.56192563840904,9564,2015-04-24,11:20:00
2015-04-24 11:25:00,174.69079981334804,175.7930009341857,173.02230387411043,174.68914604847154,2808,2015-04-24,11:25:00
2015-04-24 11:30:00,174.64127426950495,175.07822533204916,173.88377180551743,174.00331339756363,8315,2015-04-24,11:30:00
2015-04-24 11:35:00,172.75226990251207,173.4562487685205,172.5442847767831,173.34805147042576,8378,2015-04-24,11:35:00
2015-04-24 11:40:00,172.9366365698535,173.50623953421413,172.19309072650282,172.89312060047854,5610,2015-04-24,11:40:00
2015-04-24 11:45:00,173.61714009202254,173.92503059627475,173.3529407958243,173.7614589798677,3842,2015-04-24,11:45:00
2015-04-24 11:50:00,173.66572185811606,174.19145003582176,172.77429212392127,173.54851101866493,5559,2015-04-24,11:50:00
2015-04-24 11:55:00,175.89977806210965,176.03536409148057,174.510390487156,176.10214107244582,6920,2015-04-24,11:55:00
2015-04-24 12:00:00,175.37858117465242,176.5852578259962,174.21651092268073,175.2142322202038,2356,2015-04-24,12:00:00
2015-04-24 12:05:00,176.93674271987362,177.4368701088384,175.08870014720938,176.99872081717132,9178,2015-04-24,12:05:00
2015-04-24 12:10:00,176.99067295476215,177.4265845863848,175.55178531633726,178.29177833489803,4680,2015-04-24,12:10:00
2015-04-24 12:15:00,176.20414186449727,176.90012065718125,175.29771884694296,175.8237961574662,1235,2015-04-24,12:15:00
2015-04-24 12:20:00,176.31701925683342,176.8823653741866,175.5419299946886,176.64701029461608,9693,2015-04-24,12:20:00
2015-04-24 12:25:00,175.68928604152745,177.92761483009005,174.6463976167289,176.15755528371736,1689,2015-04-24,12:25:00
2015-04-24 12:30:00,176.75312764346634,177.15953816589644,175.4426946509042,177.1361764499373,1833,2015-04-24,12:30:00
2015-04-24 12:35:00,177.24109979030663,178.5196114219942,177.09232524724297,177.19841527325852,1830,2015-04-24,12:35:00
2015-04-24 12:40:00,176.2544074456852,176.54333835395903,175.6811217173256,176.68310691266709,8071,2015-04-24,12:40:00
2015-04-24 12:45:00,178.21522180120093,179.21264421675733,176.83729997644477,178.3271062429498,4038,2015-04-24,12:45:00
2015-04-24 12:50:00,178.69814387693117,179.7967017896993,177.4627347925055,178.45839211514226,8979,2015-04-24,12:50:00
2015-04-24 12:55:00,179.4057378243587,180.27946410807502,177.32346641038924,180.0253051778448,8699,2015-04-24,12:55:00
2015-04-24 13:00:00,179.1652168969664,179.62193988204848,178.6999474075144,178.95852854989332,9686,2015-04-24,13:00:00
2015-04-24 13:05:00,179.3599546648145,179.66377852428315,179.2318457374797,179.6297546366308,7482,2015-04-24,13:05:00
2015-04-24 13:10:00,180.26211360536234,180.88154455008078,179.83203695823016,180.29034345866808,8636,2015-04-24,13:10:00
2015-04-24 13:15:00,181.01846744053466,181.66521499920282,180.73026290366855,180.5324361397232,1001,2015-04-24,13:15:00
2015-04-24 13:20:00,180.18722057580862,180.19783776690994,179.7351513153937,180.36893797559176,5845,2015-04-24,13:20:00
2015-04-24 13:25:00,179.43322934765717,179.61187885606276,178.88185681282565,179.50970120565967,5446,2015-04-24,13:25:00
2015-04-24 13:30:00,180.63207344708349,181.36644179925796,180.59063896684253,179.92049582437272,4255,2015-04-24,13:30:00
2015-04-24 13:35:00,181.81306231723602,183.41346750871756,180.9892682424349,181.49278285791578,9941,2015-04-24,13:35:00
2015-04-24 13:40:00,181.7599306064102,183.13229092478818,181.70717904485252,181.30559374996471,3143,2015-04-24,13:40:00
2015-04-24 13:45:00,182.5403719560117,183.30141108182815,181.88984002148825,181.80859194761447,4343,2015-04-24,13:45:00
2015-04-24 13:50:00,182.16268677885054,182.19045656191955,181.76562293556378,182.5293828176516,4634,2015-04-24,13:50:00
2015-04-24 13:55:00,182.09217597789637,182.51441746277348,181.9317060765137,182.36785777445021,1011,2015-04-24,13:55:00
2015-04-24 14:00:00,181.16580249620796,181.3014799982349,179.57601410934652,180.82698033206344,9984,2015-04-24,14:00:00
2015-04-24 14:05:00,182.1559467436814,182.6412572652793,180.02958380762223,181.8515354095474,8554,2015-04-24,14:05:00
2015-04-24 14:10:00,183.04811251259042,183.99281836155288,182.4622139850814,182.55373232401482,7368,2015-04-24,14:10:00
2015-04-24 14:15:00,182.93524169792312,183.66618507342298,182.12637704718907,182.63211669950388,2427,2015-04-24,14:15:00
2015-04-24 14:20:00,181.1694504355704,181.7309534351096,180.2091798062158,180.7504910863704,1623,2015-04-24,14:20:00
2015-04-24 14:25:00,181.42503936294003,183.13698211383328,180.80753891592366,181.9047994625808,9905,2015-04-24,14:25:00
2015-04-24 14:30:00,181.81319302380956,182.48394795187158,180.23919525913115,181.54619242306677,8004,2015-04-24,14:30:00
2015-04-24 14:35:00,183.2033435442375,184.048677894356,182.68164164327354,182.8664981868525,3566,2015-04-24,14:35:00
2015-04-24 14:40:00,183.45685309964017,183.93231144820732,183.29245331115527,183.4975691825481,8947,2015-04-24,14:40:00
2015-04-24 14:45:00,184.7928432607706,185.2238523557718,183.54151771336376,185.27983198023992,1743,2015-04-24,14:45:00
2015-04-24 14:50:00,185.35038395078595,187.40863502686292,184.2504501916113,185.7617868506899,8088,2015-04-24,14:50:00
2015-04-24 14:55:00,186.88441442295039,187.36949339113252,185.99678427882864,186.61218861619312,7907,2015-04-24,14:55:00
2015-04-24 15:00:00,187.3253493746928,188.08924689708041,185.8148916933256,186.93251135997733,7807,2015-04-24,15:00:00
2015-04-24 15:05:00,189.70731805101565,190.14387509118546,189.0727958359513,190.106044892582,4869,2015-04-24,15:05:00
2015-04-24 15:10:00,190.603674354181,190.8716210547473,190.50243630081152,191.28576198339147,1268,2015-04-24,15:10:00
2015-04-24 15:15:00,190.2443699564869,191.099774647728,189.78051141280048,190.03054158874315,7077,2015-04-24,15:15:00
2015-04-24 15:20:00,189.9700055583047,190.36449079420305,189.22028932555963,189.6782520115314,5794,2015-04-24,15:20:00
2015-04-24 15:25:00,189.86722509504975,190.86366738736538,189.50235877949527,190.47360026754023,1404,2015-04-24,15:25:00
2015-04-24 15:30:00,189.15414026412336,190.40419731123762,187.17504200331243,188.9988077173067,2570,2015-04-24,15:30:00
2015-04-25 09:15:00,189.5381306250049,190.44588100903022,188.6364711180878,189.34423099794574,6229,2015-04-25,09:15:00
2015-04-25 09:20:00,189.24305805924834,189.85087880938642,189.10194657606425,189.728388594255,4092,2015-04-25,09:20:00
2015-04-25 09:25:00,188.83628866908398,188.99375745614444,188.2903646379454,188.8329796777166,2986,2015-04-25,09:25:00
2015-04-25 09:30:00,188.15193934489014,188.6970549744723,187.56940856458937,188.8647113495716,7128,2015-04-25,09:30:00
2015-04-25 09:35:00,188.01441425913183,188.23629804061602,185.71472933455937,188.5023860665893,9785,2015-04-25,09:35:00
2015-04-25 09:40:00,187.7621052777474,188.7073155530416,187.73916552606622,188.64428653884465,5034,2015-04-25,09:40:00
2015-04-25 09:45:00,188.51410460540785,190.53436235972305,188.07022437995855,189.87000084661236,9118,2015-04-25,09:45:00
2015-04-25 09:50:00,188.4381293065867,189.30091201719603,186.99503451473976,188.2167528371162,6165,2015-04-25,09:50:00
2015-04-25 09:55:00,188.651399774176,188.73549970151913,188.50817073936912,188.62892167289826,1907,2015-04-25,09:55:00
2015-04-25 10:00:00,189.67751180530183,190.36156070990367,188.8285133812449,189.49948833121533,1258,2015-04-25,10:00:00
2015-04-25 10:05:00,190.6977774204959,190.9475367449271,189.89592390077382,190.61302588672328,9835,2015-04-25,10:05:00
2015-04-25 10:10:00,190.0735082241051,190.6170396917279,189.1284622108148,191.0520448986424,8198,2015-04-25,10:10:00
2015-04-25 10:15:00,189.38453364525466,190.06293286001676,188.46691477517373,189.45333238990474,6254,2015-04-25,10:15:00
2015-04-25 10:20:00,190.31233485052746,190.81191460652664,189.87277472814364,190.1102999292694,1407,2015-04-25,10:20:00
2015-04-25 10:25:00,189.4915313119575,190.20576231876586,188.62576085781515,189.32562823010463,9703,2015-04-25,10:25:00
2015-04-25 10:30:00,188.8603574928936,190.25261419041266,187.90813540969046,188.63092621292074,5367,2015-04-25,10:30:00
2015-04-25 10:35:00,190.2717860650198,193.26388984300198,189.62952907006792,189.45646838465814,8629,2015-04-25,10:35:00
2015-04-25 10:40:00,190.8401110000486,191.21566764111185,189.1937668883252,191.42153097082587,2596,2015-04-25,10:40:00
2015-04-25 10:45:00,190.6085486842191,190.99320809494463,190.2958017642581,191.0210958231424,6452,2015-04-25,10:45:00
2015-04-25 10:50:00,188.98953936943605,190.35693616301603,188.8469586973966,189.61922531323253,9571,2015-04-25,10:50:00
2015-04-25 10:55:00,189.46492093800995,189.9917317511526,189.4013302367931,189.8072253074282,9794,2015-04-25,10:55:00
2015-04-25 11:00:00,189.60238662330408,190.37674379984298,188.61168017064577,189.83847907458136,8915,2015-04-25,11:00:00
2015-04-25 11:05:00,190.64084428078468,190.7284890660808,190.47712768314733,190.79556280911143,3830,2015-04-25,11:05:00
2015-04-25 11:10:00,189.41606114070333,191.17981528251428,188.39568355537213,189.86582114656403,5300,2015-04-25,11:10:00
2015-04-25 11:15:00,189.1766856095739,190.13302419484273,187.5819575345194,189.2329924136113,6903,2015-04-25,11:15:00
2015-04-25 11:20:00,189.70939926064085,191.66291366589482,187.50519266906662,189.5565140681016,3139,2015-04-25,11:20:00
2015-04-25 11:25:00,190.8838805944353,192.43980391131313,189.71225110314938,190.39374352831567,9703,2015-04-25,11:25:00
2015-04-25 11:30:00,191.15290055354637,191.43622746098671,189.65807273909087,190.5178023773868,9002,2015-04-25,11:30:00
2015-04-25 11:35:00,192.1214978840187,193.76319304656928,191.26292644961586,192.2155464837861,1824,2015-04-25,11:35:00
2015-04-25 11:40:00,191.64647842974455,191.89778243419804,190.8911335490973,191.54396879114432,9645,2015-04-25,11:40:00
2015-04-25 11:45:00,193.9578621487849,194.80088817012398,192.99864732700925,192.95933756535084,8207,2015-04-25,11:45:00
2015-04-25 11:50:00,194.1291033734787,194.68778233549253,194.0024244602236,193.72587317774807,5050,2015-04-25,11:50:00
2015-04-25 11:55:00,194.85000513610956,195.08036739018416,194.65760705886882,195.00831997312855,7863,2015-04-25,11:55:00
2015-04-25 12:00:00,195.09254999679052,196.42292138672872,194.83536310449375,195.39575413426752,8906,2015-04-25,12:00:00
2015-04-25 12:05:00,194.06666243339342,195.11683758612534,192.66635374132935,193.99696644758808,7675,2015-04-25,12:05:00
2015-04-25 12:10:00,193.89861431026384,194.09616906321006,192.82260225949958,192.96243514174176,3142,2015-04-25,12:10:00
2015-04-25 12:15:00,194.984751199867,196.5592378165942,194.97047273049213,195.0806401102379,2733,2015-04-25,12:15:00
2015-04-25 12:20:00,196.97443901842965,197.7934889678839,196.10413998719665,197.08896069225224,1838,2015-04-25,12:20:00
2015-04-25 12:25:00,197.23393368801646,197.9536849533343,196.09773531885273,197.09929760163612,8753,2015-04-25,12:25:00
2015-04-25 12:30:00,197.55761204660809,198.43202656493773,195.8801755761616,197.21705958353078,5010,2015-04-25,12:30:00
2015-04-25 12:35:00,195.9003642977665,196.39276478221788,195.259582306845,195.751603710988,7933,2015-04-25,12:35:00
2015-04-25 12:40:00,194.55981489250377,195.59626005548347,194.13182065332595,194.2125783050161,4790,2015-04-25,12:40:00
2015-04-25 12:45:00,194.28551428496934,194.63524437874403,192.50648140540164,193.98967227248949,2984,2015-04-25,12:45:00
2015-04-25 12:50:00,194.96635322905186,195.02931489211738,193.42550228268877,195.2405710318919,9397,2015-04-25,12:50:00
2015-04-25 12:55:00,195.376477505305,196.0996116402657,195.26459506742907,195.9244722488021,8480,2015-04-25,12:55:00
2015-04-25 13:00:00,197.1697655343124,198.95796490421685,196.3234664255425,197.7155370419803,8244,2015-04-25,13:00:00
2015-04-25 13:05:00,198.02795687315103,198.93226940215828,197.04267303025324,198.25576540679185,8685,2015-04-25,13:05:00
2015-04-25 13:10:00,198.48424126101366,199.6289515274498,198.0572131333902,199.09767268104142,3168,2015-04-25,13:10:00
2015-04-25 13:15:00,199.63436830628387,200.97840569471091,199.3199372125999,199.39244618417456,3810,2015-04-25,13:15:00
2015-04-25 13:20:00,198.90995456905983,199.57183869121724,198.65239679302334,199.54446654864483,4274,2015-04-25,13:20:00
2015-04-25 13:25:00,198.516796852553,198.76340835333036,198.17685227048625,198.72301555297094,3375,2015-04-25,13:25:00
2015-04-25 13:30:00,198.68213304538529,199.6714378222769,197.1059266313563,198.32535105698977,9551,2015-04-25,13:30:00
2015-04-25 13:35:00,197.80751250315893,198.34471950681146,196.29846807584028,197.94509537367054,5861,2015-04-25,13:35:00
2015-04-25 13:40:00,197.22640463600817,200.39647369461534,196.4011382310397,197.2157202781745,9279,2015-04-25,13:40:00
2015-04-25 13:45:00,198.35468381416166,198.3564106206298,198.21467256939908,198.06737197190364,2598,2015-04-25,13:45:00
2015-04-25 13:50:00,200.8223976168405,201.75758758084038,200.48770670644944,201.05502621559685,3897,2015-04-25,13:50:00
2015-04-25 13:55:00,202.20284219202625,203.1576278929186,201.88021389585805,201.95386513432126,5766,2015-04-25,13:55:00
2015-04-25 14:00:00,204.21831137725982,205.08369221895197,202.4578356346544,204.42913829370565,9652,2015-04-25,14:00:00
2015-04-25 14:05:00,202.73690443881736,203.44484810942762,201.30242119350692,202.39375686622668,3268,2015-04-25,14:05:00
2015-04-25 14:10:00,203.76906093899998,204.34844013179264,202.92829003367484,203.93132298756777,6091,2015-04-25,14:10:00
2015-04-25 14:15:00,204.82907283247485,205.23123592620794,203.44487072814712,204.66750790369798,6222,2015-04-25,14:15:00
2015-04-25 14:20:00,203.50675263793255,203.51962352585113,202.96089940400577,203.0953987129424,6155,2015-04-25,14:20:00
2015-04-25 14:25:00,204.11773844910522,204.9622518397323,203.27571467340806,204.48783275637894,6389,2015-04-25,14:25:00
2015-04-25 14:30:00,205.14414264071485,205.59409908427443,205.05765601675944,205.29402321001533,7015,2015-04-25,14:30:00
2015-04-25 14:35:00,204.41187662390456,204.65794038787917,203.7031062883627,204.66763119277326,8824,2015-04-25,14:35:00
2015-04-25 14:40:00,204.50507593155447,205.37028270514168,203.87975822024592,204.22767440951418,4349,2015-04-25,14:40:00
2015-04-25 14:45:00,203.3670948938903,204.89299109946018,202.43451549217326,203.45240323285944,6952,2015-04-25,14:45:00
2015-04-25 14:50:00,204.7929937586286,206.29982861104241,204.55248865319277,205.26637925791297,6475,2015-04-25,14:50:00
2015-04-25 14:55:00,204.95374891802157,205.33551849132238,203.01849671622887,204.45766916665542,9062,2015-04-25,14:55:00
2015-04-25 15:00:00,206.12756029718435,207.05694283249738,205.79574254720703,205.78521228746155,9725,2015-04-25,15:00:00
2015-04-25 15:05:00,207.17242461356358,207.4700129696162,204.11643338728317,207.96928706347134,7861,2015-04-25,15:05:00
2015-04-25 15:10:00,206.7076828110121,207.2706239927344,205.91975485281634,206.44480366458032,8076,2015-04-25,15:10:00
2015-04-25 15:15:00,206.1654259836488,206.31231385896427,205.94512408763757,207.18443359553322,4159,2015-04-25,15:15:00
2015-04-25 15:20:00,206.1264683340114,207.18486448743025,205.45559085979755,205.88770318797918,1951,2015-04-25,15:20:00
2015-04-25 15:25:00,204.73514907739292,206.69424126553668,204.15898928972146,203.67316972668087,6567,2015-04-25,15:25:00
2015-04-25 15:30:00,203.5736119600561,204.04105570014093,202.0629697111198,203.56463851394045,5984,2015-04-25,15:30:00
2015-04-26 09:15:00,204.98803815337538,206.01636166757484,203.9642185387847,205.8540105864976,3108,2015-04-26,09:15:00
2015-04-26 09:20:00,204.7962878203456,205.79571361607745,204.3586955781857,204.45447973376463,7670,2015-04-26,09:20:00
2015-04-26 09:25:00,204.27526402145426,204.40963791414768,204.1159141888979,203.5442483453435,1427,2015-04-26,09:25:00
2015-04-26 09:30:00,203.05265427826896,203.07201373308416,201.84225363611094,202.52083011426146,1448,2015-04-26,09:30:00
2015-04-26 09:35:00,202.7333945580031,203.15106364471242,202.1138330686702,203.08767727902716,2968,2015-04-26,09:35:00
2015-04-26 09:40:00,202.8442777256902,203.42127360739656,202.81872682053617,202.50193050993087,6991,2015-04-26,09:40:00
2015-04-26 09:45:00,203.0330375208993,205.52286830463945,201.641079513889,201.9022822330749,9884,2015-04-26,09:45:00
2015-04-26 09:50:00,203.89521511746375,204.32892005526563,203.71406290714037,203.16100790542757,9264,2015-04-26,09:50:00
2015-04-26 09:55:00,203.93472968007063,204.4347846714594,203.76929933719242,203.87340498644443,6885,2015-04-26,09:55:00
2015-04-26 10:00:00,203.66169099310912,204.25654922298938,203.19147487286622,204.04227198646447,6039,2015-04-26,10:00:00
2015-04-26 10:05:00,203.78848673759757,204.39908970333724,203.5207279861589,203.25227684449743,9278,2015-04-26,10:05:00
2015-04-26 10:10:00,204.40403964571996,205.52135475176024,204.38263047678677,204.42956555484483,1946,2015-04-26,10:10:00
2015-04-26 10:15:00,202.88278544261186,203.06977674313893,201.70782936902998,202.84664987242346,4473,2015-04-26,10:15:00
2015-04-26 10:20:00,204.294768257493,205.91997762497786,204.25356282233633,204.3415891060486,6789,2015-04-26,10:20:00
2015-04-26 10:25:00,203.17907207400248,204.0243192272086,201.6307932894085,203.53635647829472,1892,2015-04-26,10:25:00
2015-04-26 10:30:00,201.61415085381304,202.19593792167294,199.9302512778526,200.30358942579264,3726,2015-04-26,10:30:00
2015-04-26 10:35:00,201.3905343747443,204.41311871390855,200.89101322800707,201.37028610201875,8136,2015-04-26,10:35:00
2015-04-26 10:40:00,201.4111592463406,201.4840209866858,201.10520575560946,201.0027399396727,7435,2015-04-26,10:40:00
2015-04-26 10:45:00,200.53802746423128,200.65006231973504,200.24853473045223,199.9386133737934,4246,2015-04-26,10:45:00
2015-04-26 10:50:00,201.00953171038282,201.68528068894003,200.32870881411816,201.3125705423024,8601,2015-04-26,10:50:00
2015-04-26 10:55:00,200.57032311570742,202.64999322824417,199.8582709886528,200.5395608912515,1688,2015-04-26,10:55:00
2015-04-26 11:00:00,201.36152922033477,201.6499281924213,200.44549206701004,201.88169883433446,3257,2015-04-26,11:00:00
2015-04-26 11:05:00,201.91016157481687,202.41083689002593,199.80187346932186,201.64412610075792,2822,2015-04-26,11:05:00
2015-04-26 11:10:00,201.65091868053298,202.1867627782109,201.34347785762102,202.15097068765934,5876,2015-04-26,11:10:00
2015-04-26 11:15:00,200.67647529427364,202.17701392329622,197.82588689820554,201.2316970793526,5189,2015-04-26,11:15:00
2015-04-26 11:20:00,198.61173233758436,199.70424479543647,198.30154362327008,198.7957026073179,2068,2015-04-26,11:20:00
