,atm_strike,call_iv,put_iv,call_oi,put_oi,date,time
2015-03-24 15:15:00,200.0,13.643177981395349,17.364939628884045,363821,485164,2015-03-24,15:15:00
2015-03-24 15:20:00,200.0,14.141627799373891,17.737064173649255,447320,347264,2015-03-24,15:20:00
2015-03-24 15:25:00,200.0,12.60688889217288,13.740458038314726,157788,227737,2015-03-24,15:25:00
2015-03-24 15:30:00,200.0,17.137936314901804,17.392348260328546,196317,164537,2015-03-24,15:30:00
2015-03-25 09:15:00,200.0,14.900861056281324,15.67744024995417,353314,341882,2015-03-25,09:15:00
2015-03-25 09:20:00,200.0,15.656730525330811,11.16028201125659,224021,476836,2015-03-25,09:20:00
2015-03-25 09:25:00,200.0,16.812311538081342,14.472873078687009,180158,130834,2015-03-25,09:25:00
2015-03-25 09:30:00,200.0,14.87401190326563,16.831352854847164,471042,120203,2015-03-25,09:30:00
2015-03-25 09:35:00,200.0,14.712220410984205,17.13293054472897,136300,248156,2015-03-25,09:35:00
2015-03-25 09:40:00,200.0,14.965846254507662,16.807015561874625,393120,214365,2015-03-25,09:40:00
2015-03-25 09:45:00,200.0,12.806384374291827,18.06541198440505,255873,256429,2015-03-25,09:45:00
2015-03-25 09:50:00,200.0,12.270673088380457,13.572153641107029,444748,271528,2015-03-25,09:50:00
2015-03-25 09:55:00,200.0,13.990102533768109,16.583468445975146,212898,257720,2015-03-25,09:55:00
2015-03-25 10:00:00,200.0,16.54716888470555,14.233116444624638,102610,131029,2015-03-25,10:00:00
2015-03-25 10:05:00,200.0,13.479724560977454,15.571531511946269,491363,374731,2015-03-25,10:05:00
2015-03-25 10:10:00,200.0,14.687764400007532,15.064586927611465,244264,176232,2015-03-25,10:10:00
2015-03-25 10:15:00,200.0,11.956852522240144,17.37415888558105,282231,202115,2015-03-25,10:15:00
2015-03-25 10:20:00,200.0,16.907964703551173,12.365793189104698,361257,398311,2015-03-25,10:20:00
2015-03-25 10:25:00,200.0,13.94549261894022,23.935786214757513,160240,334831,2015-03-25,10:25:00
2015-03-25 10:30:00,200.0,18.78388217033385,18.135713797456667,190176,187001,2015-03-25,10:30:00
2015-03-25 10:35:00,200.0,18.72539606828481,16.105160416140347,146613,422165,2015-03-25,10:35:00
2015-03-25 10:40:00,200.0,17.91665599186073,17.150100872304563,495899,176296,2015-03-25,10:40:00
2015-03-25 10:45:00,200.0,16.391659425110298,14.666587893934697,346204,413904,2015-03-25,10:45:00
2015-03-25 10:50:00,200.0,14.488838774259317,16.119634532556695,262353,301566,2015-03-25,10:50:00
2015-03-25 10:55:00,200.0,14.681988113297264,15.117021217037982,275165,237048,2015-03-25,10:55:00
2015-03-25 11:00:00,200.0,20.003587551539834,15.835195610715964,156954,123229,2015-03-25,11:00:00
2015-03-25 11:05:00,200.0,14.973789502916189,13.66375046411002,215995,248970,2015-03-25,11:05:00
2015-03-25 11:10:00,200.0,16.296273103413927,20.967074603316533,173845,274742,2015-03-25,11:10:00
2015-03-25 11:15:00,200.0,12.681476452910118,19.648069319690194,378822,468630,2015-03-25,11:15:00
2015-03-25 11:20:00,200.0,11.82686392892052,17.313785726593743,465267,360091,2015-03-25,11:20:00
2015-03-25 11:25:00,200.0,16.011353401807558,16.2003319660182,271550,481898,2015-03-25,11:25:00
2015-03-25 11:30:00,200.0,15.871766944869117,11.431580609177704,148401,442007,2015-03-25,11:30:00
2015-03-25 11:35:00,200.0,12.955090248458717,16.53472812040599,124476,167350,2015-03-25,11:35:00
2015-03-25 11:40:00,200.0,17.386843311535678,13.786628479824891,416090,111464,2015-03-25,11:40:00
2015-03-25 11:45:00,200.0,17.142408571744372,18.50721755889884,482810,342307,2015-03-25,11:45:00
2015-03-25 11:50:00,200.0,13.662191189838488,16.748140406856482,113825,383753,2015-03-25,11:50:00
2015-03-25 11:55:00,200.0,17.33243936741884,14.698740903946899,470359,202091,2015-03-25,11:55:00
2015-03-25 12:00:00,200.0,16.114727922621668,12.78069995526353,279340,381833,2015-03-25,12:00:00
2015-03-25 12:05:00,200.0,15.268247286332103,13.080436851939359,140262,380132,2015-03-25,12:05:00
2015-03-25 12:10:00,200.0,16.435428281944063,16.662390162462362,118173,225201,2015-03-25,12:10:00
2015-03-25 12:15:00,200.0,11.217131027585548,16.234795307996308,244096,178510,2015-03-25,12:15:00
2015-03-25 12:20:00,200.0,14.192122139252579,17.16640727189907,221409,139280,2015-03-25,12:20:00
2015-03-25 12:25:00,200.0,15.213897125527911,15.894635162395131,154819,117525,2015-03-25,12:25:00
2015-03-25 12:30:00,200.0,18.631678816004232,14.059662008774298,387395,477680,2015-03-25,12:30:00
2015-03-25 12:35:00,200.0,15.655873140031852,16.822725914383525,359320,236882,2015-03-25,12:35:00
2015-03-25 12:40:00,200.0,18.455383523980032,16.04213752600809,441581,347107,2015-03-25,12:40:00
2015-03-25 12:45:00,200.0,18.869377275678787,15.187912033739488,247883,232477,2015-03-25,12:45:00
2015-03-25 12:50:00,200.0,14.410973626195819,19.843234377337065,404855,260849,2015-03-25,12:50:00
2015-03-25 12:55:00,200.0,11.291226575061334,18.541560017534884,305177,288309,2015-03-25,12:55:00
2015-03-25 13:00:00,200.0,17.725840471925974,16.810075472732773,372969,452506,2015-03-25,13:00:00
2015-03-25 13:05:00,200.0,14.116510594517013,14.763258865144717,259498,408850,2015-03-25,13:05:00
2015-03-25 13:10:00,200.0,18.85093043528676,17.225450947873057,244643,238063,2015-03-25,13:10:00
2015-03-25 13:15:00,200.0,13.231027546905997,16.021429470927163,442027,470684,2015-03-25,13:15:00
2015-03-25 13:20:00,200.0,17.50391257416448,16.9252885084966,287054,210289,2015-03-25,13:20:00
2015-03-25 13:25:00,200.0,15.973073516841406,17.345941640163588,217882,170120,2015-03-25,13:25:00
2015-03-25 13:30:00,200.0,16.226160488346608,12.240978639611772,130847,183399,2015-03-25,13:30:00
2015-03-25 13:35:00,200.0,15.5120997847545,18.488980711187637,471304,250569,2015-03-25,13:35:00
2015-03-25 13:40:00,200.0,17.505465864288045,17.492802926806036,387091,236795,2015-03-25,13:40:00
2015-03-25 13:45:00,200.0,16.466459077209283,16.2449396699258,199208,430191,2015-03-25,13:45:00
2015-03-25 13:50:00,200.0,14.482249078733728,12.958555256467246,110928,495980,2015-03-25,13:50:00
2015-03-25 13:55:00,200.0,17.889502216667477,17.321744498160424,132285,407052,2015-03-25,13:55:00
2015-03-25 14:00:00,200.0,16.19467939818595,16.961218083075337,402424,238094,2015-03-25,14:00:00
2015-03-25 14:05:00,200.0,13.029023823182632,18.790800923536054,345483,250755,2015-03-25,14:05:00
2015-03-25 14:10:00,200.0,13.937061544568682,18.476382390127807,246588,107551,2015-03-25,14:10:00
2015-03-25 14:15:00,200.0,16.03500882582223,15.4313974549697,110343,312370,2015-03-25,14:15:00
2015-03-25 14:20:00,200.0,11.586761740574008,17.87542221014505,244416,224163,2015-03-25,14:20:00
2015-03-25 14:25:00,200.0,12.588114876543667,14.634801376152826,128855,130235,2015-03-25,14:25:00
2015-03-25 14:30:00,200.0,14.76743237930029,17.88720895007944,195608,127820,2015-03-25,14:30:00
2015-03-25 14:35:00,200.0,17.039593949683432,15.556714909379023,387851,337926,2015-03-25,14:35:00
2015-03-25 14:40:00,200.0,15.495345354018832,13.148077383695242,469124,129972,2015-03-25,14:40:00
2015-03-25 14:45:00,200.0,15.651203898260668,14.861015445343662,157671,358720,2015-03-25,14:45:00
2015-03-25 14:50:00,200.0,13.334873978433668,19.217703724798696,364584,132398,2015-03-25,14:50:00
2015-03-25 14:55:00,200.0,14.394656462014604,18.102881849696743,436338,363116,2015-03-25,14:55:00
2015-03-25 15:00:00,200.0,14.347981801672297,15.111887530948174,325346,445858,2015-03-25,15:00:00
2015-03-25 15:05:00,200.0,15.796410639526421,17.126385660995222,308876,172017,2015-03-25,15:05:00
2015-03-25 15:10:00,200.0,16.70346461949512,19.03126597078775,432496,404977,2015-03-25,15:10:00
2015-03-25 15:15:00,200.0,18.828324005233842,16.66757177299946,348006,388813,2015-03-25,15:15:00
2015-03-25 15:20:00,200.0,13.365523010213781,14.988680674257868,300401,171286,2015-03-25,15:20:00
2015-03-25 15:25:00,200.0,13.663180304552423,19.290319999767668,376203,450138,2015-03-25,15:25:00
2015-03-25 15:30:00,200.0,13.857103046428604,14.620533946436662,423601,189453,2015-03-25,15:30:00
2015-03-26 09:15:00,200.0,14.923478341985659,17.91379270434241,385316,270062,2015-03-26,09:15:00
2015-03-26 09:20:00,200.0,14.319584900642504,15.320327267064396,326758,242006,2015-03-26,09:20:00
2015-03-26 09:25:00,200.0,16.283957373110294,18.67381211672234,140330,300166,2015-03-26,09:25:00
2015-03-26 09:30:00,200.0,15.370605543735627,16.258640983103753,167411,305770,2015-03-26,09:30:00
2015-03-26 09:35:00,200.0,13.813544854119494,17.584993454060513,346304,235565,2015-03-26,09:35:00
2015-03-26 09:40:00,200.0,15.74964281046844,15.214275535760162,213306,147822,2015-03-26,09:40:00
2015-03-26 09:45:00,200.0,11.892708074397461,15.103687615522473,445892,177546,2015-03-26,09:45:00
2015-03-26 09:50:00,200.0,13.87505367631258,16.82359280245585,470993,366752,2015-03-26,09:50:00
2015-03-26 09:55:00,200.0,15.316126664827522,16.759765878769237,124927,371658,2015-03-26,09:55:00
2015-03-26 10:00:00,200.0,13.52204805489739,20.476937662108586,269546,468301,2015-03-26,10:00:00
2015-03-26 10:05:00,200.0,12.09103057504127,15.19387041319401,224061,416378,2015-03-26,10:05:00
2015-03-26 10:10:00,200.0,15.409238809958689,13.289819983597539,147296,223184,2015-03-26,10:10:00
2015-03-26 10:15:00,200.0,17.20210054417309,15.683805517278863,190204,154783,2015-03-26,10:15:00
2015-03-26 10:20:00,200.0,15.970289148549242,15.603069070443018,152919,481671,2015-03-26,10:20:00
2015-03-26 10:25:00,200.0,12.432711194888064,15.829922250265414,286236,115017,2015-03-26,10:25:00
2015-03-26 10:30:00,200.0,12.251284390150927,15.229638183874053,177445,459402,2015-03-26,10:30:00
2015-03-26 10:35:00,200.0,16.43233314928932,15.400028904871947,315893,389499,2015-03-26,10:35:00
2015-03-26 10:40:00,200.0,14.629601981346989,15.720327235180417,312230,102044,2015-03-26,10:40:00
2015-03-26 10:45:00,200.0,19.239030640917626,16.7683664375554,345398,302666,2015-03-26,10:45:00
2015-03-26 10:50:00,200.0,13.377733307879886,17.489742569553275,425666,185371,2015-03-26,10:50:00
2015-03-26 10:55:00,200.0,13.48158201204308,15.183288684326087,180116,152825,2015-03-26,10:55:00
2015-03-26 11:00:00,200.0,14.249178064140862,16.802423742435533,129262,423639,2015-03-26,11:00:00
2015-03-26 11:05:00,200.0,11.533206038825686,12.074560197021686,237346,310894,2015-03-26,11:05:00
2015-03-26 11:10:00,200.0,17.942995542262395,14.952382900994598,295565,416079,2015-03-26,11:10:00
2015-03-26 11:15:00,200.0,15.226563148205956,13.626529810879074,466664,154214,2015-03-26,11:15:00
2015-03-26 11:20:00,200.0,17.430631666799396,17.352956872343036,482722,440804,2015-03-26,11:20:00
2015-03-26 11:25:00,200.0,15.812453000324814,18.782143647310395,399440,194094,2015-03-26,11:25:00
2015-03-26 11:30:00,200.0,18.956581649874508,19.377440752103304,452757,327631,2015-03-26,11:30:00
2015-03-26 11:35:00,200.0,13.003781679960818,14.44522695178375,179875,463422,2015-03-26,11:35:00
2015-03-26 11:40:00,200.0,12.269029747618047,13.16555831011032,315347,244825,2015-03-26,11:40:00
2015-03-26 11:45:00,200.0,14.967433685073011,12.809880343552067,258305,199034,2015-03-26,11:45:00
2015-03-26 11:50:00,200.0,13.956078677932428,18.280988498424648,102540,131644,2015-03-26,11:50:00
2015-03-26 11:55:00,200.0,15.48562664247368,16.202570265302,378961,281742,2015-03-26,11:55:00
2015-03-26 12:00:00,200.0,16.782055432734783,14.669044904875681,426301,157777,2015-03-26,12:00:00
2015-03-26 12:05:00,200.0,15.305957112109125,15.32431201726692,373349,230311,2015-03-26,12:05:00
2015-03-26 12:10:00,200.0,13.441591977166194,18.90695302774886,444241,212347,2015-03-26,12:10:00
2015-03-26 12:15:00,200.0,14.855866980220423,20.710037714115714,132891,449672,2015-03-26,12:15:00
2015-03-26 12:20:00,200.0,15.800989398201912,15.609050116050609,470615,493710,2015-03-26,12:20:00
2015-03-26 12:25:00,200.0,16.01717394670932,17.2156405287873,397482,463071,2015-03-26,12:25:00
2015-03-26 12:30:00,200.0,14.902821966178788,17.899103980440437,234539,191795,2015-03-26,12:30:00
2015-03-26 12:35:00,200.0,19.763116038845357,14.573536566724304,101348,244703,2015-03-26,12:35:00
2015-03-26 12:40:00,200.0,15.61341988771958,16.499755986537956,282212,137906,2015-03-26,12:40:00
2015-03-26 12:45:00,200.0,15.026589807505301,16.415599644727862,270017,343340,2015-03-26,12:45:00
2015-03-26 12:50:00,200.0,15.31126969164631,14.146576647656989,363245,204704,2015-03-26,12:50:00
2015-03-26 12:55:00,200.0,15.34463864925382,14.380066130521778,427252,416242,2015-03-26,12:55:00
2015-03-26 13:00:00,200.0,18.109105682445588,14.899069839312425,349296,343506,2015-03-26,13:00:00
2015-03-26 13:05:00,200.0,14.43502026037097,16.838357440277548,339560,450474,2015-03-26,13:05:00
2015-03-26 13:10:00,200.0,14.798331331825544,20.131760249619905,277216,314020,2015-03-26,13:10:00
2015-03-26 13:15:00,200.0,16.37086542585156,14.979272597781595,389426,262000,2015-03-26,13:15:00
2015-03-26 13:20:00,200.0,9.288533133796314,16.618719390907135,363891,372275,2015-03-26,13:20:00
2015-03-26 13:25:00,200.0,12.804682323205974,18.270276119865933,248527,497561,2015-03-26,13:25:00
2015-03-26 13:30:00,200.0,10.233511632367902,17.14998147754357,474219,455643,2015-03-26,13:30:00
2015-03-26 13:35:00,200.0,17.300433394281892,11.426506689812488,138454,149789,2015-03-26,13:35:00
2015-03-26 13:40:00,200.0,17.25369195188562,17.86662166558636,499966,304554,2015-03-26,13:40:00
2015-03-26 13:45:00,200.0,13.315532691938111,12.89726959343078,341681,239814,2015-03-26,13:45:00
2015-03-26 13:50:00,200.0,15.668933222646695,13.119753238555404,171219,441493,2015-03-26,13:50:00
2015-03-26 13:55:00,200.0,12.884730515233919,15.109611084736159,433075,379085,2015-03-26,13:55:00
2015-03-26 14:00:00,200.0,16.264147956393366,18.30826221563238,334435,173713,2015-03-26,14:00:00
2015-03-26 14:05:00,200.0,16.40447806876328,17.695616075222887,416253,275634,2015-03-26,14:05:00
2015-03-26 14:10:00,200.0,9.945890376466537,17.11308150977579,193226,192108,2015-03-26,14:10:00
2015-03-26 14:15:00,200.0,16.50553942501476,14.363901969027694,465367,415026,2015-03-26,14:15:00
2015-03-26 14:20:00,200.0,13.8625953820157,18.017625342210785,454815,415716,2015-03-26,14:20:00
2015-03-26 14:25:00,200.0,13.737634828042737,14.315030354732682,426169,378623,2015-03-26,14:25:00
2015-03-26 14:30:00,200.0,14.415230597319404,13.362129610664159,104632,227744,2015-03-26,14:30:00
2015-03-26 14:35:00,200.0,16.55229015330342,8.948198931393161,185361,474238,2015-03-26,14:35:00
2015-03-26 14:40:00,200.0,13.478125573826327,13.631591009415919,144357,268302,2015-03-26,14:40:00
2015-03-26 14:45:00,200.0,12.568235414406574,15.20681965065561,199374,148719,2015-03-26,14:45:00
2015-03-26 14:50:00,200.0,18.343754573675533,16.14998886414158,321637,357081,2015-03-26,14:50:00
2015-03-26 14:55:00,200.0,14.328936547196186,17.82496637961842,287178,414256,2015-03-26,14:55:00
2015-03-26 15:00:00,200.0,16.995251044143245,14.505896724755836,366246,433045,2015-03-26,15:00:00
2015-03-26 15:05:00,200.0,16.259770265595694,16.449736777878293,304692,328030,2015-03-26,15:05:00
2015-03-26 15:10:00,200.0,12.457177299064686,14.625513072808278,453150,113543,2015-03-26,15:10:00
2015-03-26 15:15:00,200.0,13.069526903416444,18.602231377224914,345873,396472,2015-03-26,15:15:00
2015-03-26 15:20:00,200.0,18.063184644366732,16.83197305499269,425353,199646,2015-03-26,15:20:00
2015-03-26 15:25:00,200.0,17.969611854537575,15.468908824711527,252823,283916,2015-03-26,15:25:00
2015-03-26 15:30:00,200.0,12.592118204191715,19.448240613786098,354887,493482,2015-03-26,15:30:00
2015-03-27 09:15:00,200.0,17.872874175691024,17.531548107252817,282119,396836,2015-03-27,09:15:00
2015-03-27 09:20:00,200.0,14.468398131607284,16.739869856311067,108384,111481,2015-03-27,09:20:00
2015-03-27 09:25:00,200.0,14.884160719431017,15.180625746532389,377102,117523,2015-03-27,09:25:00
2015-03-27 09:30:00,200.0,16.550722074645353,11.022478086985139,165892,195399,2015-03-27,09:30:00
2015-03-27 09:35:00,200.0,14.40950319290487,17.599142066533194,312002,263550,2015-03-27,09:35:00
2015-03-27 09:40:00,200.0,17.01445625917985,13.803417697001965,474792,348992,2015-03-27,09:40:00
2015-03-27 09:45:00,200.0,14.305661564136283,15.83923140621309,200876,110119,2015-03-27,09:45:00
2015-03-27 09:50:00,200.0,16.643109110732656,17.79396736919755,246639,436701,2015-03-27,09:50:00
2015-03-27 09:55:00,200.0,15.859823896934122,14.83470545215196,278392,197466,2015-03-27,09:55:00
2015-03-27 10:00:00,200.0,17.829962727879284,16.80773108211595,355216,290039,2015-03-27,10:00:00
2015-03-27 10:05:00,200.0,16.125591404045252,15.737496721860227,330374,214347,2015-03-27,10:05:00
2015-03-27 10:10:00,200.0,14.623352540680788,16.059857857465087,188486,275731,2015-03-27,10:10:00
2015-03-27 10:15:00,200.0,12.757805806511659,18.433005388531065,474013,486346,2015-03-27,10:15:00
2015-03-27 10:20:00,200.0,12.277008314691564,14.038235066854119,142239,296476,2015-03-27,10:20:00
2015-03-27 10:25:00,200.0,13.739971226349251,14.807637341134873,198147,126667,2015-03-27,10:25:00
2015-03-27 10:30:00,200.0,15.708140039176564,14.942082517982202,413719,129819,2015-03-27,10:30:00
2015-03-27 10:35:00,200.0,14.223073467456745,14.091264148078226,279685,131035,2015-03-27,10:35:00
2015-03-27 10:40:00,200.0,13.524387602883555,14.439997355168794,205060,447967,2015-03-27,10:40:00
2015-03-27 10:45:00,200.0,14.178115388720366,18.23569676075457,291750,147461,2015-03-27,10:45:00
2015-03-27 10:50:00,200.0,13.51687312852022,17.812712948768553,460251,216227,2015-03-27,10:50:00
2015-03-27 10:55:00,200.0,15.203831847755533,14.762253003138698,496526,474583,2015-03-27,10:55:00
2015-03-27 11:00:00,200.0,12.0293132529637,15.961894332062723,191888,216341,2015-03-27,11:00:00
2015-03-27 11:05:00,200.0,15.003749358533941,13.258093110791147,343104,458463,2015-03-27,11:05:00
2015-03-27 11:10:00,200.0,13.180928823185534,19.029289726877177,162395,314672,2015-03-27,11:10:00
2015-03-27 11:15:00,200.0,13.601860992050353,13.440812906015777,133471,319620,2015-03-27,11:15:00
2015-03-27 11:20:00,200.0,16.916314304256336,15.91638882279592,141394,392150,2015-03-27,11:20:00
2015-03-27 11:25:00,200.0,15.77080092648042,13.881135840425955,382027,277566,2015-03-27,11:25:00
2015-03-27 11:30:00,200.0,18.12029104791327,17.19010127481876,415826,417681,2015-03-27,11:30:00
2015-03-27 11:35:00,200.0,13.990926761846115,15.725099824433167,157701,237452,2015-03-27,11:35:00
2015-03-27 11:40:00,200.0,18.13015986439486,18.222430320438747,434494,418958,2015-03-27,11:40:00
2015-03-27 11:45:00,200.0,15.005605457210242,14.52531932028028,307932,368167,2015-03-27,11:45:00
2015-03-27 11:50:00,200.0,11.96625682866524,16.157782061964213,308944,176116,2015-03-27,11:50:00
2015-03-27 11:55:00,200.0,13.826671289080467,15.422444708360587,182919,344022,2015-03-27,11:55:00
2015-03-27 12:00:00,200.0,17.478172425004416,15.721223216435185,277973,481278,2015-03-27,12:00:00
2015-03-27 12:05:00,200.0,13.06626218605257,15.19308156364329,288302,414772,2015-03-27,12:05:00
2015-03-27 12:10:00,200.0,15.61880916686368,13.89824021357691,349965,476690,2015-03-27,12:10:00
2015-03-27 12:15:00,200.0,16.630334431441888,18.181516637092614,122551,329457,2015-03-27,12:15:00
2015-03-27 12:20:00,200.0,13.635433579675297,16.154979055629973,354435,283755,2015-03-27,12:20:00
2015-03-27 12:25:00,200.0,13.45230516741164,15.850614147149102,208748,442583,2015-03-27,12:25:00
2015-03-27 12:30:00,200.0,12.399923555023216,18.10638206324558,440465,471882,2015-03-27,12:30:00
2015-03-27 12:35:00,200.0,14.852082755883128,18.34235122406535,473381,491712,2015-03-27,12:35:00
2015-03-27 12:40:00,200.0,15.672360090482163,16.569708397915484,265710,266895,2015-03-27,12:40:00
2015-03-27 12:45:00,200.0,11.857408910398473,17.534019533867728,145124,373048,2015-03-27,12:45:00
2015-03-27 12:50:00,200.0,14.153696235642625,15.80520947593553,262622,237281,2015-03-27,12:50:00
2015-03-27 12:55:00,200.0,17.802469488319574,14.655790904554332,392617,374451,2015-03-27,12:55:00
2015-03-27 13:00:00,200.0,14.616154548815398,16.04204755268211,259560,226223,2015-03-27,13:00:00
2015-03-27 13:05:00,200.0,16.842274677417922,20.694207995873384,499022,401018,2015-03-27,13:05:00
2015-03-27 13:10:00,200.0,16.32046005393571,12.727319215917852,288973,238906,2015-03-27,13:10:00
2015-03-27 13:15:00,200.0,13.80141553688905,14.534528487411091,441283,270552,2015-03-27,13:15:00
2015-03-27 13:20:00,200.0,16.77812930671449,17.928249165169085,380790,246738,2015-03-27,13:20:00
2015-03-27 13:25:00,200.0,14.617426194120657,14.487213528099131,366478,100348,2015-03-27,13:25:00
2015-03-27 13:30:00,200.0,15.24066367224807,15.528966305407307,173130,459802,2015-03-27,13:30:00
2015-03-27 13:35:00,200.0,16.403773600096265,14.160010437951293,370708,455563,2015-03-27,13:35:00
2015-03-27 13:40:00,200.0,13.481716211087502,16.580976344677723,489661,430741,2015-03-27,13:40:00
2015-03-27 13:45:00,200.0,16.288291872702874,15.514670872730285,246251,152304,2015-03-27,13:45:00
2015-03-27 13:50:00,200.0,11.57770643903082,13.12444937806526,281919,412800,2015-03-27,13:50:00
2015-03-27 13:55:00,200.0,16.5122411164033,16.184343955114368,363315,176257,2015-03-27,13:55:00
2015-03-27 14:00:00,200.0,11.818814804662775,17.234591001924272,319212,298091,2015-03-27,14:00:00
2015-03-27 14:05:00,200.0,16.64075754973747,15.30079361290376,118019,245658,2015-03-27,14:05:00
2015-03-27 14:10:00,200.0,17.669784446328975,17.42952129991893,496663,312274,2015-03-27,14:10:00
2015-03-27 14:15:00,200.0,13.523526225341428,13.044207300122011,218002,164452,2015-03-27,14:15:00
2015-03-27 14:20:00,200.0,13.879806420078939,12.722034638666022,224333,242911,2015-03-27,14:20:00
2015-03-27 14:25:00,200.0,15.06446458668248,17.233200233475756,177710,133010,2015-03-27,14:25:00
2015-03-27 14:30:00,200.0,16.438782449804442,18.191573773908807,305621,350499,2015-03-27,14:30:00
2015-03-27 14:35:00,200.0,15.302900872293542,15.08801842015941,467922,176042,2015-03-27,14:35:00
2015-03-27 14:40:00,200.0,18.162135627699833,13.4714534476491,408968,141049,2015-03-27,14:40:00
2015-03-27 14:45:00,200.0,14.749847170856087,14.538084541607205,230816,394028,2015-03-27,14:45:00
2015-03-27 14:50:00,200.0,11.341485994994667,15.615325967215623,401088,341912,2015-03-27,14:50:00
2015-03-27 14:55:00,200.0,14.033467833616678,17.39844591150734,301390,282312,2015-03-27,14:55:00
2015-03-27 15:00:00,200.0,13.637614366278225,11.948633714683753,443340,246563,2015-03-27,15:00:00
2015-03-27 15:05:00,200.0,13.304255428475738,17.87405189277632,124250,455611,2015-03-27,15:05:00
2015-03-27 15:10:00,200.0,11.499858381812292,14.081416002627169,262057,223844,2015-03-27,15:10:00
2015-03-27 15:15:00,200.0,11.26148269296922,17.604949037688023,222923,427152,2015-03-27,15:15:00
2015-03-27 15:20:00,200.0,16.991770186820553,12.265793505110867,449519,339350,2015-03-27,15:20:00
2015-03-27 15:25:00,200.0,13.05469749273805,14.338648555303775,357044,327197,2015-03-27,15:25:00
2015-03-27 15:30:00,200.0,16.251922028696455,17.258239760213517,420290,224358,2015-03-27,15:30:00
2015-03-28 09:15:00,200.0,13.997402413202302,15.866678601661496,168080,367815,2015-03-28,09:15:00
2015-03-28 09:20:00,200.0,14.809847072596881,18.635716113324396,365203,371589,2015-03-28,09:20:00
2015-03-28 09:25:00,200.0,14.709633670065125,13.164590892358625,473561,232877,2015-03-28,09:25:00
2015-03-28 09:30:00,200.0,17.38630937226458,17.28623164998406,240531,180306,2015-03-28,09:30:00
2015-03-28 09:35:00,200.0,16.483663842718716,13.668089120731093,293845,316033,2015-03-28,09:35:00
2015-03-28 09:40:00,200.0,12.394817964323368,16.58947112796286,259838,344233,2015-03-28,09:40:00
2015-03-28 09:45:00,200.0,18.447038040906552,17.108090196045072,321128,499181,2015-03-28,09:45:00
2015-03-28 09:50:00,200.0,19.188342764616408,18.59694340339415,272748,428066,2015-03-28,09:50:00
2015-03-28 09:55:00,200.0,13.664936800532132,17.585458986301624,337487,125855,2015-03-28,09:55:00
2015-03-28 10:00:00,200.0,17.28213124094255,15.921299156412,270263,435569,2015-03-28,10:00:00
2015-03-28 10:05:00,200.0,15.716121800484146,15.171577056850943,316120,364492,2015-03-28,10:05:00
2015-03-28 10:10:00,200.0,16.525941458590328,18.437850402084866,393194,233227,2015-03-28,10:10:00
2015-03-28 10:15:00,200.0,13.597297686352077,17.774965900537214,334655,260165,2015-03-28,10:15:00
2015-03-28 10:20:00,200.0,15.723159694553049,14.498400543452554,140305,458115,2015-03-28,10:20:00
2015-03-28 10:25:00,200.0,16.966245967219095,16.895190015162797,328081,465467,2015-03-28,10:25:00
2015-03-28 10:30:00,200.0,10.89434963815245,15.042736101582088,340842,225193,2015-03-28,10:30:00
2015-03-28 10:35:00,200.0,11.024125598175928,14.967739572788632,443463,206871,2015-03-28,10:35:00
2015-03-28 10:40:00,200.0,14.867017689502312,18.640408928513523,436915,291551,2015-03-28,10:40:00
2015-03-28 10:45:00,200.0,15.560226433452721,13.027909399439164,199245,113384,2015-03-28,10:45:00
2015-03-28 10:50:00,200.0,10.346486434221692,16.920646519288574,472624,466120,2015-03-28,10:50:00
2015-03-28 10:55:00,200.0,15.335492264373663,15.229841310018394,300493,348446,2015-03-28,10:55:00
2015-03-28 11:00:00,200.0,14.990821936673207,15.592166479611029,349009,265181,2015-03-28,11:00:00
2015-03-28 11:05:00,200.0,15.676818590006002,12.235097668171457,398213,480708,2015-03-28,11:05:00
2015-03-28 11:10:00,200.0,15.793878080191366,12.672824370203577,237875,349110,2015-03-28,11:10:00
2015-03-28 11:15:00,200.0,13.21912297716212,14.81337056067291,346987,267218,2015-03-28,11:15:00
2015-03-28 11:20:00,200.0,12.498088574726015,16.32503103382789,201982,313379,2015-03-28,11:20:00
2015-03-28 11:25:00,200.0,17.666525194620665,18.8003559905367,104636,226193,2015-03-28,11:25:00
2015-03-28 11:30:00,200.0,15.773818550138191,14.886034506479223,165435,135997,2015-03-28,11:30:00
2015-03-28 11:35:00,200.0,16.684968224083306,13.125061188168637,215039,357995,2015-03-28,11:35:00
2015-03-28 11:40:00,200.0,17.708224542936133,16.679896082110034,394640,138962,2015-03-28,11:40:00
2015-03-28 11:45:00,200.0,15.567666279483753,15.654552265793091,250629,191516,2015-03-28,11:45:00
2015-03-28 11:50:00,200.0,17.576438457530575,12.828989739528234,338431,313007,2015-03-28,11:50:00
2015-03-28 11:55:00,200.0,16.121692098382923,16.37275333399979,260849,392975,2015-03-28,11:55:00
2015-03-28 12:00:00,200.0,10.935503141867365,15.84329153991649,132505,302473,2015-03-28,12:00:00
2015-03-28 12:05:00,200.0,13.578703749971533,15.232182954042724,374653,289739,2015-03-28,12:05:00
2015-03-28 12:10:00,200.0,14.171432749162035,17.251660812157446,129446,151532,2015-03-28,12:10:00
